"Input_Cat_1","Input_Date_1","Input_Quan_1","Input_Quan_2","Input_Quan_3","Input_Quan_4","Input_Date_2","Input_Quan_5","Input_Quan_6","Input_Quan_7","Input_Quan_8","Input_Quan_9","Input_Quan_10","Input_Quan_11","Input_Quan_12","Input_Quan_13","Input_Quan_14","Input_Cat_2","Input_Cat_3","Input_Cat_4","Input_Cat_5","Input_Cat_6","Input_Cat_7","Input_Cat_8","Input_Cat_9","Input_Cat_10","Input_Cat_11","Input_Cat_12","Input_Cat_13","Input_Cat_15","Input_Cat_16","Input_Quan_15","Input_Cat_17","Input_Cat_18","Input_Cat_19","Input_Cat_22","Input_Cat_23","Input_Cat_27","Input_Cat_29","Input_Cat_38","Input_Cat_41","Input_Cat_42","Input_Cat_43","Input_Cat_44","Input_Cat_47","Input_Cat_51","Input_Cat_52","Input_Cat_59","Input_Cat_66","Input_Cat_67","Input_Cat_68","Input_Cat_69","Input_Cat_70","Input_Cat_73","Input_Cat_78","Input_Cat_79","Input_Cat_80","Input_Cat_81","Input_Cat_83","Input_Cat_84","Input_Cat_88","Input_Cat_97","Input_Cat_98","Input_Cat_102","Input_Quan_16","Input_Quan_17","Input_Quan_18","Input_Cat_110","Input_Cat_111","Input_Cat_112","Input_Cat_113","Input_Cat_114","Input_Cat_115","Input_Cat_116","Input_Cat_117","Input_Cat_118","Input_Cat_119","Input_Cat_120","Input_Cat_121","Input_Cat_122","Input_Cat_123","Input_Cat_125","Input_Cat_126","Input_Cat_128","Input_Cat_129","Input_Cat_130","Input_Cat_131","Input_Cat_132","Input_Cat_133","Input_Cat_134","Input_Cat_135","Input_Cat_136","Input_Cat_137","Input_Cat_138","Input_Cat_139","Input_Cat_140","Input_Cat_141","Input_Cat_142","Input_Cat_143","Input_Cat_144","Input_Cat_145","Input_Cat_146","Input_Cat_147","Input_Cat_148","Input_Cat_149","Input_Cat_150","Input_Cat_151","Input_Cat_154","Input_Cat_156","Input_Cat_157","Input_Cat_159","Input_Cat_162","Input_Cat_164","Input_Cat_165","Input_Cat_166","Input_Cat_168","Input_Cat_171","Input_Cat_172","Input_Cat_173","Input_Cat_174","Input_Cat_175","Input_Cat_176","Input_Cat_177","Input_Cat_178","Input_Cat_180","Input_Cat_182","Input_Cat_183","Input_Cat_184","Input_Cat_186","Input_Cat_187","Input_Cat_188","Input_Cat_191","Input_Cat_192","Input_Cat_193","Input_Cat_195","Input_Cat_197","Input_Cat_198","Input_Cat_200","Input_Cat_203","Input_Cat_204","Input_Cat_205","Input_Cat_206","Input_Cat_207","Input_Cat_209","Input_Cat_210","Input_Cat_213","Input_Cat_214","Input_Cat_215","Input_Cat_216","Input_Cat_217","Input_Cat_218","Input_Cat_219","Input_Cat_220","Input_Cat_221","Input_Cat_222","Input_Cat_223","Input_Cat_224","Input_Cat_225","Input_Cat_226","Input_Cat_227","Input_Cat_228","Input_Cat_229","Input_Cat_230","Input_Cat_231","Input_Cat_232","Input_Cat_233","Input_Cat_234","Input_Cat_235","Input_Cat_236","Input_Cat_237","Input_Cat_238","Input_Cat_239","Input_Cat_240","Input_Cat_241","Input_Cat_242","Input_Cat_243","Input_Cat_244","Input_Cat_245","Input_Cat_246","Input_Cat_247","Input_Cat_248","Input_Cat_249","Input_Cat_250","Input_Cat_251","Input_Cat_253","Input_Cat_254","Input_Cat_255","Input_Cat_256","Input_Cat_258","Input_Cat_259","Input_Cat_260","Input_Cat_261","Input_Cat_262","Input_Cat_263","Input_Cat_265","Input_Cat_267","Input_Cat_273","Input_Cat_275","Input_Cat_276","Input_Cat_277","Input_Cat_278","Input_Cat_280","Input_Cat_281","Input_Cat_282","Input_Cat_283","Input_Cat_284","Input_Cat_287","Input_Cat_288","Input_Cat_289","Input_Cat_290","Input_Cat_291","Input_Cat_292","Input_Cat_293","Input_Cat_294","Input_Cat_295","Input_Cat_296","Input_Cat_297","Input_Cat_298","Input_Cat_299","Input_Cat_300","Input_Cat_301","Input_Cat_302","Input_Cat_303","Input_Cat_304","Input_Cat_305","Input_Cat_306","Input_Cat_307","Input_Cat_308","Input_Cat_309","Input_Cat_311","Input_Cat_312","Input_Cat_313","Input_Cat_314","Input_Cat_315","Input_Cat_316","Input_Cat_317","Input_Cat_318","Input_Cat_319","Input_Cat_320","Input_Cat_321","Input_Cat_323","Input_Cat_326","Input_Cat_328","Input_Cat_331","Input_Cat_332","Input_Cat_333","Input_Cat_334","Input_Cat_335","Input_Cat_336","Input_Cat_337","Input_Cat_338","Input_Cat_339","Input_Cat_340","Input_Cat_341","Input_Cat_342","Input_Cat_343","Input_Cat_346","Input_Cat_347","Input_Cat_348","Input_Cat_349","Input_Cat_350","Input_Cat_351","Input_Cat_352","Input_Cat_353","Input_Cat_354","Input_Cat_355","Input_Cat_356","Input_Cat_357","Input_Cat_358","Input_Cat_359","Input_Cat_361","Input_Cat_362","Input_Cat_363","Input_Cat_366","Input_Cat_367","Input_Cat_370","Input_Cat_371","Input_Cat_373","Input_Cat_374","Input_Cat_375","Input_Cat_376","Input_Cat_377","Input_Cat_379","Input_Cat_380","Input_Cat_381","Input_Quan_19","Input_Cat_382","Input_Cat_383","Input_Cat_384","Input_Quan_20","Input_Cat_385","Input_Cat_386","Input_Cat_387","Input_Cat_388","Input_Cat_389","Input_Cat_390","Input_Cat_391","Input_Quan_21","Input_Cat_392","Input_Cat_393","Input_Cat_394","Input_Cat_395","Input_Cat_396","Input_Quan_22","Input_Cat_397","Input_Cat_398","Input_Cat_399","Input_Cat_400","Input_Cat_402","Input_Cat_403","Input_Cat_404","Input_Cat_406","Input_Cat_408","Input_Cat_412","Input_Cat_413","Input_Cat_414","Input_Cat_415","Input_Cat_417","Input_Cat_418","Input_Cat_419","Input_Cat_420","Input_Cat_421","Input_Cat_422","Input_Cat_423","Input_Cat_424","Input_Cat_425","Input_Cat_426","Input_Cat_427","Input_Cat_429","Input_Cat_430","Input_Cat_432","Input_Cat_433","Input_Cat_434","Input_Cat_435","Input_Cat_436","Input_Cat_437","Input_Cat_438","Input_Cat_439","Input_Cat_440","Input_Cat_441","Input_Cat_442","Input_Cat_443","Input_Cat_444","Input_Cat_445","Input_Cat_446","Input_Cat_447","Input_Cat_448","Input_Cat_449","Input_Cat_450","Input_Cat_451","Input_Cat_452","Input_Cat_453","Input_Cat_454","Input_Cat_455","Input_Cat_456","Input_Cat_457","Input_Quant_22","Input_Cat_458","Input_Quant_23","Input_Cat_459","Input_Quant_24","Input_Cat_460","Input_Quant_25","Input_Cat_461","Input_Cat_462","Input_Cat_463","Input_Cat_465","Input_Cat_466","Input_Cat_467","Input_Cat_468","Input_Cat_469","Input_Cat_470","Input_Cat_471","Input_Cat_472","Input_Cat_474","Input_Cat_475","Input_Cat_476","Input_Cat_477","Input_Cat_478","Input_Cat_481","Input_Cat_482","Input_Cat_483","Input_Cat_484","Input_Cat_489","Input_Cat_490","Input_Cat_491","Input_Cat_492","Input_Cat_493","Input_Cat_494","Input_Cat_495","Input_Cat_497","Input_Cat_498","Input_Cat_499","Input_Cat_501","Input_Cat_502","Input_Quan_27","Input_Quan_28","Input_Cat_510","Input_Cat_511","Input_Cat_512","Input_Cat_513","Outcome_M1","Outcome_M2","Outcome_M3","Outcome_M4","Outcome_M5","Outcome_M6","Outcome_M7","Outcome_M8","Outcome_M9","Outcome_M10","Outcome_M11","Outcome_M12"
1,1777,538300,4800,10,458871.973684211,1528,29.4121212121212,7.04848484848485,12.8787878787879,29.4121212121212,29.4121212121212,13.6909090909091,4.61212121212121,3.78787878787879,13.6909090909091,13.6909090909091,14,25,33,7,19,0,0,0,0,1,0,1,2,0,136,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16,3.32044198895028,11.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,6,0,0,0,15.1428571428571,2,0,0,2,0,0,0,7,0,0,0,0,0,5.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,6.78947368421053,0,4.95384615384615,0,6,12,6,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,500,500,500,500,500,500,500,500,500,500,500
1,1786,538300,5100,78,508995,365,29.4121212121212,7.04848484848485,12.8787878787879,29.4121212121212,29.4121212121212,13.6909090909091,4.61212121212121,3.78787878787879,13.6909090909091,13.6909090909091,16,30,41,4,11,0,0,0,0,1,0,1,2,0,144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.63446475195822,3.32044198895028,11.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,3.91329479768786,0,0,0,15.1428571428571,0,0,0,0,0,0,0,3.2970297029703,0,0,0,0,0,5.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,6.78947368421053,0,4.95384615384615,0,2,14,59.2186379928315,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,10000,2000,2000,2000,500,500,500,500,500,500,500
1,2842,2657500,6900,71,17619,1367,29.4121212121212,7.04848484848485,12.8787878787879,29.4121212121212,29.4121212121212,13.6909090909091,4.61212121212121,3.78787878787879,13.6909090909091,13.6909090909091,9,407,712,1,1,0,0,0,0,1,0,1,2,0,9216,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.63446475195822,3.32044198895028,11.25,0,1,0,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,3.91329479768786,0,0,0,15.1428571428571,0,0,0,0,0,0,0,3.2970297029703,0,0,0,0,0,5.33333333333333,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,6.78947368421053,0,4.95384615384615,0,7,12,59.2186379928315,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,500,2000,500,500,500,500,500,500,500,500,500
2,3101,2054000,4300,53,1698,2899,4,2,0,4,4,3,1,0,3,3,109,304,909,4,27,0,0,0,0,2,0,1,2,0,5120,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,3.32044198895028,11.25,3,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,3.91329479768786,0,0,0,15.1428571428571,0,0,0,0,0,0,0,3.2970297029703,0,0,0,0,0,5.33333333333333,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,6.78947368421053,0,4.95384615384615,0,56.0522875816993,0,3,15,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,3000,2000,2000,2000,2000,2000,500,2000,2000,500,500
1,1758,456200,6500,54,37635,862,29.4121212121212,7.04848484848485,12.8787878787879,29.4121212121212,29.4121212121212,13.6909090909091,4.61212121212121,3.78787878787879,13.6909090909091,13.6909090909091,45,100,155,1,1,0,0,0,1,1,0,1,2,0,341,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,3.32044198895028,11.25,2,1,0,0,1,3,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,3.91329479768786,0,0,0,15.1428571428571,0,0,0,0,0,0,0,3.2970297029703,0,0,0,0,0,5.33333333333333,1,0,0,1,0,1,0,0,2,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,2,0,0,0,0,0,1,12,190,12,7,8,10,8,12,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5000,2000,2000,2000,2000,2000,500,500,500,500,500,500
1,2352,1684000,6900,45,216645,2248,29.4121212121212,7.04848484848485,12.8787878787879,29.4121212121212,29.4121212121212,13.6909090909091,4.61212121212121,3.78787878787879,13.6909090909091,13.6909090909091,17,30,266,5,13,0,0,0,0,1,0,1,3,0,2048,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,14,3.32044198895028,11.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,2,1,0,0,0,15.1428571428571,0,0,0,0,0,0,2,1,0,0,0,0,0,5.33333333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,2,0,6.78947368421053,0,4.95384615384615,0,56.0522875816993,0,59.2186379928315,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,2000,2000,2000,500,2000,3000,500,2000,2000,500,500
1,2177,1467500,7000,58,670326,2004,29.4121212121212,7.04848484848485,12.8787878787879,29.4121212121212,29.4121212121212,13.6909090909091,4.61212121212121,3.78787878787879,13.6909090909091,13.6909090909091,53,107,264,5,13,3,3,8,1,1,0,1,3,0,150,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,2,11.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,0,3.91329479768786,0,0,0,15.1428571428571,0,0,0,0,0,0,0,3.2970297029703,0,0,0,0,0,5.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,6.78947368421053,0,4.95384615384615,0,8,10,8,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19000,6000,3000,2000,2000,500,2000,500,500,2000,500,500
2,2065,281900,6100,42,77366,1822,29.4121212121212,7.04848484848485,12.8787878787879,29.4121212121212,29.4121212121212,13.6909090909091,4.61212121212121,3.78787878787879,13.6909090909091,13.6909090909091,9,143,226,4,10,0,0,0,0,1,0,1,2,0,1485,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.63446475195822,2,11.25,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3.91329479768786,0,0,0,15.1428571428571,0,0,0,0,0,0,0,3.2970297029703,0,0,0,0,0,5.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,2,0,0,0,0,0,1,6.78947368421053,0,4.95384615384615,0,33,3,33,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2000,500,500,2000,500,500,500,500,500,500,500
2,2478,918600,8800,99,332670,1697,29.4121212121212,7.04848484848485,12.8787878787879,29.4121212121212,29.4121212121212,13.6909090909091,4.61212121212121,3.78787878787879,13.6909090909091,13.6909090909091,16,33,384,2,2,0,0,0,4,2,2,1,14,0,600,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.63446475195822,3.32044198895028,11.25,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,3.91329479768786,0,0,0,15.1428571428571,0,0,0,0,0,0,0,3.2970297029703,0,0,0,0,0,5.33333333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,6.78947368421053,0,4.95384615384615,0,56.0522875816993,0,59.2186379928315,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19000,6000,8000,2000,2000,2000,2000,2000,2000,2000,2000,2000
2,2515,981000,7100,35,149470,1354,29.4121212121212,7.04848484848485,12.8787878787879,29.4121212121212,29.4121212121212,13.6909090909091,4.61212121212121,3.78787878787879,13.6909090909091,13.6909090909091,8,15,366,4,11,0,0,0,0,1,0,1,1,0,4608,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.63446475195822,3.32044198895028,11.25,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,3.91329479768786,0,0,0,15.1428571428571,0,0,0,0,0,0,0,3.2970297029703,0,0,0,0,0,5.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,6.78947368421053,0,4.95384615384615,0,56.0522875816993,0,59.2186379928315,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,500,500,500,500,500,500,500,500,500,500,500
